country,year,suicide_rate,psychiatrists_per_100k,mh_units_gen_hospitals,govt_mh_expenditure_pct,alcohol_consumption_L,govt_health_exp_pct_gdp
LUX,2024,,,,,11.423294738,
LVA,2000,31.096542187666667,,,,12.19160755,2.82781434
LVA,2001,28.700601998333337,,,,12.19160755,2.87069702
LVA,2002,28.177756743,,,,12.244464532,2.95235634
LVA,2003,25.985252917666667,,,,12.412104113,2.85846782
LVA,2004,23.269988471333335,,,,12.616913229,3.63743186
LVA,2005,23.001030292333336,,,,12.783966562,3.38735056
LVA,2006,19.965787768666665,,,,13.002229095,3.70522499
LVA,2007,17.894632819666665,,,,13.226248907,3.54180741
LVA,2008,22.689077069666666,,,,13.123643702,3.53879547
LVA,2009,22.584613239666666,,,,12.896651795,3.73898005
LVA,2010,19.616927563666668,,,,12.58111864,3.74602699
LVA,2011,19.129457244666668,,,5.9,12.567674425,3.75751281
LVA,2012,20.08897298633333,,,,12.585591971,3.39200068
LVA,2013,17.52819189,,,,12.598201997,3.36321855
LVA,2014,18.003951638666667,,,,12.603382922,3.37962747
LVA,2015,17.83629342633333,9.98664,0.15055,,12.690204449,3.43240261
LVA,2016,17.575840681,,,,12.980527522,3.54719949
LVA,2017,17.300882335666667,,,,13.217116023,3.53695512
LVA,2018,14.787610367666668,,,,13.574381193,3.82692361
LVA,2019,14.559978665666668,,,,14.075143049,4.10785341
LVA,2020,14.819282998666667,,,,14.686056669,4.76178408
LVA,2021,12.348759297666668,,,,14.63111989,6.52429104
LVA,2022,,,,,14.491238293,5.2459259
LVA,2023,,,,,14.180150426,4.32704115
LVA,2024,,,,,14.180150426,
MAC,2000,,,,,5.544919547,
MAC,2001,,,,,5.544919547,
MAC,2002,,,,,5.792481654,
MAC,2003,,,,,5.417806766,
MAC,2004,,,,,5.129959874,
MAC,2005,,,,,4.726661697,
MAC,2006,,,,,4.500467938,
MAC,2007,,,,,4.341739208,
MAC,2008,,,,,4.540055079,
MAC,2009,,,,,4.693260738,
MAC,2010,,,,,4.867606351,
MAC,2011,,,,,4.811834869,
MAC,2012,,,,,4.543352408,
MAC,2013,,,,,4.241762329,
MAC,2014,,,,,3.986998265,
MAC,2015,,,,,3.942557457,
MAC,2016,,,,,3.781949841,
MAC,2017,,,,,3.73025052,
MAC,2018,,,,,3.640207692,
MAC,2019,,,,,3.81296045,
MAC,2020,,,,,3.995431114,
MAC,2021,,,,,4.138489316,
MAC,2022,,,,,3.790304971,
MAC,2023,,,,,3.363861743,
MAC,2024,,,,,3.363861743,
MAR,2000,4.862524181333334,,,,0.479592629,0.93646741
MAR,2001,4.669742353666666,,,,0.479592629,1.00273478
MAR,2002,4.573200797999999,,,,0.480522792,1.08123076
MAR,2003,4.700120217666666,,,,0.478348452,0.99790573
MAR,2004,4.5704183296666665,,,,0.478143674,1.01085818
MAR,2005,4.570709389666667,,,,0.47943485,1.10253143
MAR,2006,4.429287740666667,,,,0.485394393,1.30186176
MAR,2007,4.140742809333333,,,,0.506455959,1.41620255
MAR,2008,4.126305903666666,,,,0.534746512,1.50152016
MAR,2009,4.18988611,,,,0.535600244,1.72093856
MAR,2010,4.119667030333333,,,,0.51829046,1.74102044
MAR,2011,4.082510603333334,,,,0.489353445,1.80912101
MAR,2012,3.9978164320000005,,,,0.477781412,1.85334969
MAR,2013,3.9080650093333333,,,,0.453349187,1.82751834
MAR,2014,3.787273240333333,,,,0.431722978,2.09785223
MAR,2015,3.6701036666666664,,,,0.418868433,1.98215687
MAR,2016,3.5603589183333333,0.839,0.08045,,0.434310883,2.00518847
MAR,2017,3.411851033,,,,0.449638538,1.98112547
MAR,2018,3.333955514,,,,0.467707245,1.9875257
MAR,2019,3.2936834596666666,,,,0.444351358,2.02342105
MAR,2020,2.979366914,,,,0.434594043,2.46551728
MAR,2021,2.968322395,,,,0.424875287,2.2556777
MAR,2022,,,,,0.445558483,2.90570426
MAR,2023,,,,,0.454929036,3.42813945
MAR,2024,,,,,0.454929036,
MCO,2000,,,,,,2.95726943
MCO,2001,,,,,,3.0067246
MCO,2002,,,,,,3.05441046
MCO,2003,,,,,,3.5898664
MCO,2004,,,,,,3.67036533
MCO,2005,,,,,,3.65047526
MCO,2006,,,,,,3.47215104
MCO,2007,,,,,,3.05636287
MCO,2008,,,,,,3.28902793
MCO,2009,,,,,,3.93795872
MCO,2010,,,,,,4.037848
MCO,2011,,,,,,3.76148415
MCO,2012,,,,,,3.86657739
MCO,2013,,,,,,3.70988655
MCO,2014,,,,,,3.59680939
MCO,2015,,,,,,3.48859453
MCO,2016,,31.32587,2.61049,,,3.57075405
MCO,2017,,,,,,3.61485219
MCO,2018,,,,,,3.51253462
MCO,2019,,,,,,3.3414309
MCO,2020,,,,,,3.77197242
MCO,2021,,,,,,3.297261
MCO,2022,,,,,,2.93881845
MCO,2023,,,,,,2.67197466
MDA,2000,19.170723136333333,,,,8.85166474,2.90143156
MDA,2001,21.025410087666668,,,,8.85166474,2.86584091
MDA,2002,19.402151980333333,,,,10.245513229,3.54672813
MDA,2003,20.34022716366667,,,,11.666911993,3.2140553
MDA,2004,19.596631792666667,,,,13.138116953,5.30847454
MDA,2005,20.172425627666666,,,,12.860804695,5.03950357
MDA,2006,20.577325926666663,,,,12.139866731,5.19462681
MDA,2007,17.738034787333333,,,,11.139731196,5.62990999
MDA,2008,19.240576197,,,,10.60011199,5.27913141
MDA,2009,19.39223279866667,,,,10.386499588,5.83283806
MDA,2010,19.717274820333333,,,,10.60084912,4.64634132
MDA,2011,14.212589151666668,,,3.24,11.356118071,4.24517536
MDA,2012,15.035718364666666,,,,12.014514688,4.43541145
MDA,2013,14.161312198666666,,,,11.99016002,4.05499315
MDA,2014,14.300764523333333,,,,11.683335871,4.30888414
MDA,2015,13.378594852666666,4.54995,0.07378,,11.354258189,3.87085724
MDA,2016,13.163856431333334,,,,11.409008032,3.7185328
MDA,2017,12.055939034333333,,,,11.679817245,3.60770988
MDA,2018,11.524521803666667,,,,11.86515228,3.79154086
MDA,2019,11.191575196666667,,,,11.846303458,3.87679625
MDA,2020,10.059613583666668,,,,12.2537454,4.54034805
MDA,2021,12.69919195,,,,12.548745253,5.05644417
MDA,2022,,,,,13.04503627,4.5151453
MDA,2023,,,,,12.988796776,4.68608952
MDA,2024,,,,,12.988796776,
MDG,2000,11.189350511,,,,1.181275177,1.84589028
MDG,2001,11.126814935333334,,,,1.181275177,1.83291543
MDG,2002,11.34936228,,,,1.05475396,1.74709666
MDG,2003,11.463453740666665,,,,0.936949234,2.17278719
MDG,2004,11.534870913333334,,,,0.903947591,2.17331147
MDG,2005,11.477314772,,,,0.852311627,1.93450081
MDG,2006,11.378782618666667,,,,0.836335264,1.89314044
MDG,2007,11.094356675666667,,,,0.835100352,1.90437353
MDG,2008,10.941418575,,,,0.919326267,1.41035628
MDG,2009,10.799325957999999,,,,0.971337268,1.30581379
MDG,2010,10.785946185666667,,,,1.00230427,1.86784148
MDG,2011,10.740168343999999,,,,0.938467155,1.67813444
MDG,2012,10.442717260333334,,,,0.888141005,1.48979211
MDG,2013,10.378344606666667,,,,0.900235347,1.30425918
MDG,2014,10.462181849666667,,,,0.927616006,1.74814212
MDG,2015,10.191025181999999,,,,0.958891957,1.99010992
MDG,2016,10.211841582,0.05777,0.04539,,0.962249215,2.37194586
MDG,2017,10.110527184333334,,,,0.976806875,2.24615121
MDG,2018,10.083034344666666,,,,0.970666482,1.49675477
MDG,2019,10.081184170666667,,,,0.957190236,0.68268955
MDG,2020,10.659243287333334,,,,0.911507365,0.68988532
MDG,2021,10.182260324666666,,,,0.848197024,0.74739987
MDG,2022,,,,,0.778853438,0.89582229
MDG,2023,,,,,0.727728763,0.98797482
MDG,2024,,,,,0.727728763,
MDV,2000,3.811710807666666,,,,0.687259904,2.56440163
MDV,2001,3.6849303819999997,,,,0.687259904,2.67766237
MDV,2002,3.534103180666667,,,,0.788503271,2.54975939
MDV,2003,3.4636538889999997,,,,0.92537489,2.1482141
MDV,2004,2.972822405,,,,0.933890837,2.31102347
MDV,2005,2.9808495799999997,,,,0.934282382,2.96756434
MDV,2006,3.0448700216666666,,,,0.991132573,2.95987701
MDV,2007,2.9570802460000003,,,,1.106030636,3.91466451
MDV,2008,2.958239079,,,,1.181990525,6.397439
MDV,2009,2.8738355703333336,,,,1.156497674,5.82381439
MDV,2010,2.7688163493333335,,,,1.159119763,4.49513102
MDV,2011,2.7175889296666664,,,,1.162714118,3.67702603
MDV,2012,2.6767828806666665,,,,1.143699338,4.20904255
MDV,2013,2.5195092540000004,,,,1.097276837,4.29976511
MDV,2014,2.530530891,,,,1.573449106,4.904356
MDV,2015,2.406943881,,,,2.077861089,6.23556709
MDV,2016,2.416318687,,,,2.05653986,7.37399292
MDV,2017,2.22890151,2.39004,0.239,,2.054386596,6.51826191
MDV,2018,1.9469930133333335,,,,2.085228833,5.63719177
MDV,2019,2.6712270206666666,,,,2.193191888,5.87739515
MDV,2020,2.2038818883333335,,,,1.752133106,9.15049744
MDV,2021,1.8537478073333336,,,,1.706613367,5.88344622
MDV,2022,,,,,2.074209602,5.57443285
MDV,2023,,,,,2.45994152,7.29846859
MDV,2024,,,,,2.45994152,
MEX,2000,4.149400196333333,,,,5.14073584,1.91919184
MEX,2001,4.428929049,,,,5.14073584,2.00498009
MEX,2002,4.422786708666667,,,,5.124261119,2.0620842
MEX,2003,4.542992945333333,,,,5.133232435,2.29952097
MEX,2004,4.519378006666667,,,,5.197336632,2.46993542
MEX,2005,4.619495525666667,,,,5.286993797,2.35726452
MEX,2006,4.409216254666667,,,,5.431253345,2.31543756
MEX,2007,4.467885819,,,,5.553910881,2.41293502
MEX,2008,4.727514975666666,,,,5.669033851,2.50039554
MEX,2009,4.991278875333333,,,,5.603526724,2.72910881
MEX,2010,4.758378816666666,,,,5.508484629,2.75687551
MEX,2011,5.492163263666666,,,0.65,5.316273575,2.79909682
MEX,2012,5.075385214333333,,,,5.195402552,2.87779689
MEX,2013,5.431240841,,,,5.141569798,2.9978776
MEX,2014,5.862059862333332,,,,5.262819189,2.78812504
MEX,2015,5.769725165666666,,,,5.443522351,2.88534904
MEX,2016,5.646294291,0.20732,0.00635,,5.679825101,2.76140785
MEX,2017,5.782580432333333,,,,5.856609975,2.68433452
MEX,2018,5.895623567,,,,6.051929467,2.59963799
MEX,2019,6.220472122333334,,,,6.039983339,2.60652828
MEX,2020,6.3993235403333335,,,,6.036242792,3.20069051
MEX,2021,6.9855555953333335,,,,6.192270205,2.94404602
MEX,2022,,,,,6.452975509,2.96263528
MEX,2023,,,,,6.687649191,2.67641234
MEX,2024,,,,,6.687649191,
MHL,2000,,,,,0.758330553,8.19225311
MHL,2001,,,,,0.758330553,6.39676857
MHL,2002,,,,,0.728481316,7.5911026
MHL,2003,,,,,0.716481246,8.42232609
MHL,2004,,,,,0.737006316,5.78210926
MHL,2005,,,,,0.76889044,5.52737188
MHL,2006,,,,,0.746524078,6.53017855
MHL,2007,,,,,0.69799386,6.43916655
MHL,2008,,,,,0.661116937,6.00590944
MHL,2009,,,,,0.690297344,6.20014572
MHL,2010,,,,,0.68728274,4.82439613
MHL,2011,,,,0.4,0.693650865,5.19275141
MHL,2012,,,,,0.75500982,5.31435204
MHL,2013,,,,,0.924534981,6.12644053
MHL,2014,,,,,1.006872531,5.03771496
MHL,2015,,,,,0.991811965,6.02202177
MHL,2016,,,,,0.825540746,6.47250175
MHL,2017,,0.0,,,0.733814643,4.88437748
MHL,2018,,,,,0.668626036,6.50871277
MHL,2019,,,,,0.662303978,6.66548347
MHL,2020,,,,,0.667057239,5.25280666
MHL,2021,,,,,0.675131707,5.20669413
MHL,2022,,,,,0.69358407,5.84753323
MHL,2023,,,,,0.703593489,10.06006145
MHL,2024,,,,,0.703593489,
MKD,2000,7.10606633,,,,5.250452219,4.71220732
MKD,2001,9.522086140666667,,,,5.250452219,4.55789852
MKD,2002,7.4089966883333345,,,,5.194009669,4.73120594
MKD,2003,6.774788202,,,,5.193219668,4.95398092
MKD,2004,7.80309582,,,,5.160579856,4.71959162
MKD,2005,6.419938954,,,,5.170930368,4.3757925
MKD,2006,7.218081780666668,,,,5.216058255,4.21515989
MKD,2007,6.621932246,,,,5.298664517,4.04007626
MKD,2008,6.601194596666667,,,,5.193571579,4.23244715
MKD,2009,6.705179248666667,,,,5.10825026,4.0919199
MKD,2010,4.763944277,,,,5.014832001,4.06657267
MKD,2011,4.908953247666666,,,,5.056512954,4.05699444
MKD,2012,6.850132404999999,,,,5.082136433,4.13496399
MKD,2013,6.489439182000001,,,,5.097633173,4.41111708
MKD,2014,5.120472508,,,,5.121542658,4.01871777
MKD,2015,4.163424339333333,,,,5.15097002,4.11930132
MKD,2016,4.459469747,,,,5.281921155,4.0607338
MKD,2017,3.7589448583333334,14.42788,0.72139,,5.50957406,3.75674939
MKD,2018,4.258600528,,,,5.764451209,3.75730491
MKD,2019,3.878121272,,,,5.741984341,4.25745583
MKD,2020,3.6515344686666666,,,,5.75862068,4.66986942
MKD,2021,4.673311538666667,,,,5.814639704,4.58688641
MKD,2022,,,,,6.079065766,4.22148132
MKD,2023,,,,,6.229737626,4.27594757
MKD,2024,,,,,6.229737626,
MLI,2000,7.775308882333334,,,,1.995825726,1.29321861
MLI,2001,7.851308107,,,,1.995825726,1.05405474
MLI,2002,7.856856907,,,,1.997098464,1.10984015
MLI,2003,7.763855457333334,,,,1.995669306,1.41243839
MLI,2004,7.747036708333333,,,,1.985786172,1.58851421
MLI,2005,7.758126509666667,,,,1.986085334,1.39720833
MLI,2006,7.810341820666667,,,,1.988013177,1.22405839
MLI,2007,8.033380055666667,,,,1.989462963,0.99671644
MLI,2008,8.188439399666667,,,,1.991857924,0.71373433
MLI,2009,8.334536974,,,,1.995518952,0.66568589
MLI,2010,8.272794290999999,,,,1.982313566,0.66893148
MLI,2011,8.254105766,,,,1.968540344,0.6047653
MLI,2012,8.471591595,,,,1.851739365,0.41352206
MLI,2013,8.525045794,,,,1.847748724,0.81583834
MLI,2014,8.465162695666667,,,,1.850544022,0.89173758
MLI,2015,8.547538488333332,,,,1.911984616,0.91927379
MLI,2016,8.448206629,0.02862,0.00572,,1.867992056,1.20876825
MLI,2017,8.380736907333334,,,,1.820215982,1.17751467
MLI,2018,8.259512005333333,,,,1.338629883,1.15118647
MLI,2019,8.073431595333334,,,,1.437247699,1.1192745
MLI,2020,8.402046849666666,,,,1.433818059,1.40269554
MLI,2021,8.395303065999999,,,,1.967749694,1.35538208
MLI,2022,,,,,1.928606714,1.36568475
MLI,2023,,,,,1.987094109,1.34937346
MLI,2024,,,,,1.987094109,
MLT,2000,6.072957109333333,,,,8.926754816,4.75728178
MLT,2001,6.571375018666667,,,,8.926754816,4.82706928
MLT,2002,4.852027343666667,,,,8.249309916,5.44444466
MLT,2003,4.528601141666667,,,,7.71574559,5.54482079
MLT,2004,4.721008092333333,,,,7.276705406,5.59103823
MLT,2005,4.427563185666667,,,,7.582207728,6.01062059
MLT,2006,5.438408111,,,,8.080720656,6.05880404
MLT,2007,4.524299644,,,,8.432286562,5.46883106
MLT,2008,5.492542902333334,,,,8.625167556,5.0669446
MLT,2009,6.326454063,,,,8.553479672,5.12119102
MLT,2010,6.686700535666667,,,,8.698372422,5.10055399
MLT,2011,6.043481568,,,6.71,8.943787165,5.36059618
MLT,2012,5.105555873666666,,,,9.351801013,5.41480064
MLT,2013,6.2105712193333344,,,,9.632416372,5.6092701
MLT,2014,6.276427957,,,,9.836173531,5.47425842
MLT,2015,6.342546735,,,,10.042017208,5.29361916
MLT,2016,5.240547854,,,,10.153506817,5.48300409
MLT,2017,4.431905842,,,,10.129267031,5.22904444
MLT,2018,4.0768076576666665,,,,9.756699126,5.1497612
MLT,2019,5.238100847333333,,,,8.793523414,5.55893612
MLT,2020,4.561848473333334,,,,8.059097013,6.57189322
MLT,2021,5.469645419,,,,7.613234133,6.41883278
MLT,2022,,,,,7.737736551,6.09191847
MLT,2023,,,,,7.647762642,5.83802271
MLT,2024,,,,,7.647762642,
MMR,2000,4.3792550593333335,,,,0.379570366,0.26421133
MMR,2001,4.295626379333333,,,,0.379570366,0.24364877
MMR,2002,4.291981102,,,,0.528614992,0.36103669
MMR,2003,4.226698003,,,,0.677747382,0.24453028
MMR,2004,4.232094002666666,,,,0.69416916,0.25379223
MMR,2005,4.162334658,,,,0.716974469,0.17095795
MMR,2006,4.102891444666667,,,,0.757223523,0.27068752
MMR,2007,3.9687993749999997,,,,0.820347056,0.20447917
MMR,2008,3.825440032666666,,,,0.899905972,0.17198935
MMR,2009,3.638131742,,,,0.986309143,0.18821332
MMR,2010,3.527895398,,,,1.096517055,0.19366041
MMR,2011,3.4474728233333334,,,,1.227978355,0.23329397
MMR,2012,3.403421858,,,,1.350561519,0.41945723
MMR,2013,3.3281196073333335,,,,1.44577582,0.58719838
MMR,2014,3.310790189,,,,1.51510933,1.00353265
MMR,2015,3.280782006666667,,,,1.615072083,1.1429708
MMR,2016,3.2448380166666673,0.38356,0.04198,,1.76458716,0.66600835
MMR,2017,3.170785813,,,,1.923549513,0.6941902
MMR,2018,3.1704274783333335,,,,2.134067475,0.67250752
MMR,2019,3.1661104709999996,,,,2.134881501,0.60877246
MMR,2020,2.9951171796666665,,,,2.054455786,0.71241319
MMR,2021,2.950612609,,,,1.884971282,0.91952342
MMR,2022,,,,,1.860449838,0.49640557
MMR,2023,,,,,1.895421427,0.49524543
MMR,2024,,,,,1.895421427,
MNE,2000,15.239130646333335,,,,0.0,
MNE,2001,14.505113702333333,,,,0.0,
MNE,2002,14.811669004666667,,,,0.0,
MNE,2003,14.362938405333333,,,,0.0,
MNE,2004,14.445909148333334,,,,3.434590249,
MNE,2005,14.212932354000001,,,,7.002067642,
MNE,2006,14.071257765,,,,10.473084684,
MNE,2007,12.941786798333334,,,,10.580274309,
MNE,2008,12.558161613666668,,,,10.146566997,
MNE,2009,12.429138194333333,,,,9.766112838,
MNE,2010,11.902993321666665,,,,9.781190597,
MNE,2011,12.221848218333333,,,,10.295063604,4.85758018
MNE,2012,11.760815876666667,,,,10.694089414,5.30493546
MNE,2013,11.057175852666667,,,,10.698079488,4.89767981
MNE,2014,10.955118979,,,,10.664302108,4.85656452
MNE,2015,10.777435549333333,,,,10.750792825,5.39562225
MNE,2016,10.428076828666667,8.27791,0.31838,,10.947000328,5.18993425
MNE,2017,10.929510342333336,,,,10.974821206,4.58153057
MNE,2018,11.156150958333333,,,,11.158639616,4.96868992
MNE,2019,11.614911902666668,,,,10.407592642,5.06746101
MNE,2020,12.378600616333335,,,,10.206435762,7.13466835
MNE,2021,9.126194762666666,,,,9.809756483,7.29079866
MNE,2022,,,,,10.203620279,7.24657822
MNE,2023,,,,,10.173326907,6.69406366
MNE,2024,,,,,10.173326907,
MNG,2000,19.033602367333334,,,,3.091542126,4.61119699
MNG,2001,18.788240246666664,,,,3.091542126,3.88835406
MNG,2002,18.307582050666667,,,,2.918579862,3.87113953
MNG,2003,19.303060679666668,,,,2.753287838,2.98218632
MNG,2004,19.52430662,,,,5.495293117,2.80098653
MNG,2005,19.824051026,,,,7.911276007,2.38196063
MNG,2006,19.449284754,,,,13.402525856,2.49134016
MNG,2007,19.200803561,,,,15.362749308,2.88185477
MNG,2008,19.385362051666664,,,,16.102009727,3.21819425
MNG,2009,19.691162632999998,,,,14.305516734,3.10174918
MNG,2010,20.490281795666665,,,,11.705782415,2.44484329
MNG,2011,22.465586892666664,,,2.0,11.41570965,2.13192797
MNG,2012,21.602686066999997,,,,14.771047051,2.34510446
MNG,2013,20.193437854666666,,,,17.44404689,2.28476501
MNG,2014,19.268661891333334,,,,18.579096412,2.40595388
MNG,2015,19.750501784,,,,15.66653069,2.4089644
MNG,2016,19.761096775000002,4.03107,0.47029,,13.30112963,2.56394386
MNG,2017,19.354176680333335,,,,12.465271597,2.2598424
MNG,2018,18.596006499999998,,,,11.041096092,2.09529591
MNG,2019,18.838590246,,,,11.054510018,2.11976218
MNG,2020,20.090006910333333,,,,9.471281487,2.56925178
MNG,2021,19.911762542,,,,8.411462036,4.2121501
MNG,2022,,,,,7.177455096,3.11989594
MNG,2023,,,,,7.14393122,2.72985005
MNG,2024,,,,,7.14393122,
MOZ,2000,13.017968968,,,,0.768582541,1.08604574
MOZ,2001,12.644758610000002,,,,0.768582541,1.311831
MOZ,2002,12.874039258333333,,,,0.7337309,1.17593813
MOZ,2003,12.840803829333332,,,,0.727365483,1.1753726
MOZ,2004,12.960064856666667,,,,0.885199615,1.12229657
MOZ,2005,13.270656683666667,,,,1.024798424,1.4261055
MOZ,2006,14.227068858666668,,,,1.162626799,1.14244211
MOZ,2007,15.747621318,,,,1.203728252,1.17217517
MOZ,2008,16.559988592333333,,,,1.234550294,1.20704949
MOZ,2009,17.459163778333334,,,,1.283423676,1.2755909
MOZ,2010,18.32175614433333,,,,1.34781585,1.24370587
MOZ,2011,18.688076491666667,,,0.16,1.461574831,1.25546241
MOZ,2012,18.781388997666667,,,,1.539852914,1.23552883
MOZ,2013,19.871966722666667,,,,1.613985574,1.49877322
MOZ,2014,21.392706460333333,,,,1.726899168,1.71540534
MOZ,2015,21.702166616,,,,1.868733089,1.78662503
MOZ,2016,23.346794731333333,0.04641,0.03927,,1.94854233,1.7231313
MOZ,2017,24.281158427666668,,,,1.958642806,1.73677838
MOZ,2018,24.038484474666664,,,,1.987802705,1.7863487
MOZ,2019,22.446890724000003,,,,1.979434268,1.8260498
MOZ,2020,21.57604151,,,,2.003397655,2.3917768
MOZ,2021,20.27520274833333,,,,1.974012426,2.28472924
MOZ,2022,,,,,1.997806142,2.28882098
MOZ,2023,,,,,1.985027831,2.249192
MOZ,2024,,,,,1.985027831,
MRT,2000,5.092354601666667,,,,0.0,0.46969447
MRT,2001,5.087122779666667,,,,0.0,0.54510015
MRT,2002,5.022222635666666,,,,0.0,0.87326568
MRT,2003,4.910778949333333,,,,0.002498378,0.7719968
MRT,2004,4.972844443,,,,0.002498378,0.70654863
MRT,2005,4.792073892,,,,0.002498378,0.81955862
MRT,2006,4.831439896333333,,,,0.0,0.67619681
MRT,2007,4.732260717333333,,,,0.002249237,0.76387841
MRT,2008,4.648368601333334,,,,0.002249237,0.8877672
MRT,2009,4.719519472999999,,,,0.002249237,0.87885523
MRT,2010,4.718869757333334,,,,0.0,0.73150158
MRT,2011,4.645731527,,,,0.001975709,0.74974972
MRT,2012,4.849340289666666,,,,0.001975709,0.89773965
MRT,2013,4.843094601333333,0.07173,0.02391,,0.001975709,1.08287692
MRT,2014,4.865197691,,,,0.0,1.25234473
MRT,2015,4.821974592,,,,0.0,1.41883922
MRT,2016,4.912697533333334,,,,0.001702485,1.19934916
MRT,2017,4.958471687333334,,,,0.003352535,1.23123157
MRT,2018,4.972414966666666,,,,0.003352535,0.91096455
MRT,2019,4.9986432113333334,,,,0.001650051,1.10124004
MRT,2020,5.034153231666667,,,,0.0,1.00379241
MRT,2021,4.95081874,,,,0.0,1.49700129
MRT,2022,,,,,0.0,1.70580709
MRT,2023,,,,,0.0,1.48361778
MRT,2024,,,,,0.0,
MTQ,2000,,,,,10.595520917,
MTQ,2001,,,,,10.595520917,
MTQ,2002,,,,,10.561206329,
MTQ,2003,,,,,10.495116247,
MTQ,2004,,,,,10.470797887,
MTQ,2005,,,,,10.46861563,
MTQ,2006,,,,,10.366631815,
MTQ,2007,,,,,10.174900986,
MTQ,2008,,,,,9.942345255,
MTQ,2009,,,,,9.763858151,
MTQ,2010,,,,,9.711918971,
MTQ,2011,,,,,9.734729612,
MTQ,2012,,,,,9.752874386,
MTQ,2013,,,,,9.675581142,
MTQ,2014,,,,,9.662250865,
MTQ,2015,,,,,9.702443704,
MTQ,2016,,,,,9.923629296,
MTQ,2017,,,,,10.181825334,
MTQ,2018,,,,,10.398507834,
MTQ,2019,,,,,10.202599073,
MTQ,2020,,,,,10.076671371,
MTQ,2021,,,,,10.006317932,
MTQ,2022,,,,,10.606635301,
MTQ,2023,,,,,10.931614483,
MTQ,2024,,,,,10.931614483,
MUS,2000,11.740200216333333,,,,2.689105148,1.52947044
MUS,2001,9.905226294,,,,2.689105148,1.57129419
MUS,2002,11.221425891666668,,,,2.594862012,1.68696284
MUS,2003,7.790658243,,,,2.513845274,1.6688329
MUS,2004,8.094549957333333,,,,4.569383415,1.80295277
MUS,2005,8.765037474333333,,,,6.55037105,1.69515753
MUS,2006,9.425728971,,,,8.523239675,1.61826241
MUS,2007,10.184187737333334,,,,8.392989275,1.47311974
MUS,2008,6.690852087666666,,,,8.361076417,1.38968194
MUS,2009,8.792239268333333,,,,8.393185714,1.57988811
MUS,2010,7.4650303,,,,8.505780439,1.99484634
MUS,2011,8.999090537666666,,,,8.496844123,1.74817169
MUS,2012,9.409362523,,,,8.468195503,1.87548065
MUS,2013,7.899446801333333,,,,8.406076267,1.93168211
MUS,2014,9.845245658333333,,,,8.496859757,2.42503381
MUS,2015,7.735085591,,,,8.696947797,2.31317115
MUS,2016,7.677094449666666,,,,8.888762783,2.44510746
MUS,2017,9.098783507666667,2.38198,0.0794,,9.009128343,2.47479272
MUS,2018,8.204241700666666,,,,8.927334879,2.48200822
MUS,2019,8.763595017666667,,,,8.69121921,2.50442028
MUS,2020,10.541518821333332,,,,8.441721709,2.93306947
MUS,2021,9.445255058333332,,,,8.295009887,3.35773063
MUS,2022,,,,,8.35857778,2.52426147
MUS,2023,,,,,8.457050683,2.46710205
MUS,2024,,,,,8.457050683,
MWI,2000,14.366756988666666,,,,0.90594916,1.01542294
MWI,2001,13.850123175666667,,,,0.90594916,0.83659285
MWI,2002,13.681733110000001,,,,0.886622333,0.97493625
MWI,2003,14.084466717333333,,,,0.880490601,1.17513871
MWI,2004,13.771044414,,,,0.875014186,0.85772187
MWI,2005,13.494010327,,,,0.950389409,1.05274868
MWI,2006,14.236052696666668,,,,1.028851004,0.9437108
MWI,2007,13.874593489,,,,1.088185299,0.73458099
MWI,2008,12.878029036666666,,,,1.053737413,1.3674773
MWI,2009,12.830283623999998,,,,1.057991294,1.0557555
MWI,2010,12.559520728333332,,,,1.098443914,1.13196635
MWI,2011,12.601929519666667,,,1.0,1.15503959,1.15239477
MWI,2012,12.643180689666666,,,,1.158681064,0.95642853
MWI,2013,12.538780006666665,,,,1.151958839,1.48205006
MWI,2014,12.596676584333332,,,,1.112633616,1.56810546
MWI,2015,12.943194544999999,,,,1.039071191,1.89914215
MWI,2016,13.266442275666668,,,,0.977758453,1.91101837
MWI,2017,13.776924721,,,,0.957841372,1.71919668
MWI,2018,13.989183446,,,,0.878120866,1.68875861
MWI,2019,14.518575734,,,,0.879789514,1.53329957
MWI,2020,14.611483065333333,,,,0.875647934,1.56224585
MWI,2021,14.967302821333334,,,,0.988703814,1.36146903
MWI,2022,,,,,1.001802431,0.87697619
MWI,2023,,,,,0.999923991,0.83762544
MWI,2024,,,,,0.999923991,
MYS,2000,5.660055311333333,,,,0.704694596,1.17325473
MYS,2001,5.399312330666667,,,,0.704694596,1.35141993
MYS,2002,5.279158900333333,,,,0.681605253,1.36677563
MYS,2003,5.425570084333334,,,,0.674773778,1.51884329
MYS,2004,5.355718087,,,,0.659950809,1.45687652
MYS,2005,5.174425353666667,,,,0.630961584,1.36280441
MYS,2006,4.98204991,,,,0.604642077,1.67488027
MYS,2007,4.866105775666667,,,,0.607372027,1.62477779
MYS,2008,4.976284933666666,,,,0.625139712,1.59730816
MYS,2009,5.022890889666667,,,,0.648394163,1.81166101
MYS,2010,4.943870109333333,,,,0.667901307,1.67910564
MYS,2011,4.850266152,,,0.39,0.694958317,1.76482272
MYS,2012,4.605866622333333,,,,0.712147736,1.86487269
MYS,2013,4.501546749,,,,0.7123755,1.89357972
MYS,2014,4.628642181,,,,0.73454219,2.03088164
